address,year,day,length,weight,count,looped,neighbors,income,label
1FYWoVcnR87j5pP2U5ETqURzrA19cgoh1J,2015,178,20,0.000976563,1,0,1,204340186,paduaCryptoWall
15iEokzuufHMQUvpkguKhy2qbAop89FBqy,2015,180,144,0.008188425,2717,59,3,623990000,paduaCryptoWall
1AxRHz8UdMGU8YvyDKXSeQsQrVApWp7zsm,2014,182,144,2.610133426,1623,1,2,422000000,paduaCryptoWall
1GRs7cyMsbTh3wdngBu9dACyHd1NS6T35U,2014,85,144,1.047758653,1332,1,4,131473000,paduaCryptoWall
12hvB1mMgbcFpqgx2hr8pYHYB5KEsCwDh8,2015,190,144,4.81E-07,2400,0,1,380000000,paduaCryptoWall
1CJgQ1N9QKczpmZNhYkbBpfiu1BrXmQYQE,2014,98,8,0.00065445,1,0,2,77000000,paduaCryptoWall
136SJ2SzNkbFsbZMYBgVwi7cn2YEL9ZR3x,2014,149,0,1,1,0,1,31804074,paduaCryptoWall
1LJYvsZmTgDXBaXbnusQP1bW7FcUWxdhUX,2014,181,144,1.355651247,1333,1,2,579950000,paduaCryptoWall
1D63Q3KP1aHsdjcRv6Rs8KAqRTour3WYkQ,2015,193,0,0.5,1,0,1,177000000,paduaCryptoWall
13jRkpPZfB1LEumpxc68gQ1rUbuYaQwYW4,2014,135,0,1,1,0,1,80490000,paduaCryptoWall
15du1eqzdfpkRQ669vAFWi73GRPiCxm4Gc,2014,129,10,0.25,1,0,1,51300000,paduaCryptoWall
1NeDMJA8pzwyUHvdBfNdT3xw39RRsCMXi4,2014,150,6,0.001157407,1,0,1,200000000,paduaCryptoWall
18zeKjeriLnwYFY4Uwo32sffDbw1GEkTYv,2015,176,6,0.0625,1,0,1,208000000,paduaCryptoWall
13mLQVJkHeRiJwbKuJb75aQycx5jJdkRKV,2015,177,16,0.002371652,3,0,2,208000000,paduaCryptoWall
1Cc1AttnWEnsfqrCBY9KY8wPXkb2eLCNz8,2014,105,8,0.65625,2,1,3,1027463300,paduaCryptoWall
13mbWu7gEnXjEzUaxUbnBJAL8crvBuiCqT,2014,115,4,0.25,1,0,1,2283263000,paduaCryptoWall
1NWkENDbBUkSqBQFwSFs14PKXtU1g1FjLv,2014,88,10,1,1,0,2,57389918,paduaCryptoWall
1ETcMZZmiba1CJG9CZpEmMP2Xfb6RiBrqJ,2014,187,0,1,1,0,1,250000000,paduaCryptoWall
1JNpTbXQNa1Bxf644c5fBQLHKLmXbkRRhA,2014,173,0,1,1,0,1,300001400,paduaCryptoWall
1KoNNTLXfnTC4uRu1zj84qTnm7vgV3zih6,2014,100,144,0.016666667,1143,0,1,539426529,paduaCryptoWall
1o9Bx4sQk5yXXqcrCJ5jur9ELU3wVJV7C,2014,92,0,1,1,0,1,68015209,paduaCryptoWall
1Kn6UMrBLWxoXaVjGWbEdpi2jN1Ttut6pZ,2014,101,144,0.605201689,2002,8,2,648807530,paduaCryptoWall
13jRkpPZfB1LEumpxc68gQ1rUbuYaQwYW4,2014,125,0,1,1,0,1,44490000,paduaCryptoWall
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,101,6,0.1,1,0,2,40000000,paduaCryptoWall
15dLXcCsVL4XbxGdWgUt3LsC2cLPpAHXMa,2014,85,4,0.125,1,0,2,1000000000,paduaCryptoWall
1A2ACn6bveovt71bA3temt4PbEjoxMJBk7,2014,73,144,0.187500213,657,655,3,355650000,paduaCryptoWall
17dX5ZCNUM8qHd9ZJh7aN6v2mwviCgZWjT,2014,90,144,1.212875801,1615,1524,2,399940000,paduaCryptoWall
1MSiPjz1vMDaPY4y5Uw3T2cfuZcxekBdUe,2014,149,22,3.75,6,1,3,3000000000,paduaCryptoWall
1KS2L1Ap1uBzHy5nzkuh2xEmV6GpVyUefT,2015,94,18,0.03125,1,0,1,203000000,paduaCryptoWall
15VLNcbohAKUqNQL9fM7kLdmNkZJnaR7EH,2015,317,4,0.75,2,0,1,215000000,paduaCryptoWall
127wN6kNKCdVPvBRHh6JHasm3r4cjjFPBR,2015,176,144,0.033879132,3151,0,1,210000000,paduaCryptoWall
1AxGYieT4aMw54TMtsMWK4NBC87fXSv2Px,2014,85,22,9.17E-08,1,0,1,50289000,paduaCryptoWall
1EmLLj8peW292zR2VvumYPPa9wLcK4CPK1,2014,94,18,1.0390625,3,1,5,412960000,paduaCryptoWall
17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,2014,182,10,6.267857143,11,4,12,1546644655,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,258,144,1.327501262,683,0,2,615290240,paduaCryptoWall
16u1sL2rPkEchNYuGMgLQ51o8P4S4M5LDL,2014,96,6,0.083333333,1,0,2,42818150,paduaCryptoWall
1EQki8QpCyvz8GJohHu1VDjxZfViKCW8Bs,2014,86,22,1.2453125,6,0,5,1103670258,paduaCryptoWall
1PvvMn9RLK4P7H8jwCFfLq3f7BmeizYUu1,2014,165,134,0.359653637,930,0,1,35902900,paduaCryptoWall
1NWkENDbBUkSqBQFwSFs14PKXtU1g1FjLv,2014,152,144,1.194444444,1388,0,1,139174444,paduaCryptoWall
1Nmq9gfXkFqReQnDz7WyzAB4qmebiFCJW,2014,180,0,1,1,0,1,62900000,paduaCryptoWall
1BhLzCZGY6dwQYgX4B6NR5sjDebBPNapvv,2014,155,0,1,1,0,1,154000000,paduaCryptoWall
19KPUjPhfSYRdCXLLiZRc23V8JW2ZVEqy8,2015,41,2,1.25,2,0,3,322444781,paduaCryptoWall
1KtShe7d37v5S8BCbjKi6tXsRNtKNJHYXB,2014,78,0,4,7,0,10,435000000,paduaCryptoWall
12e6VGvaHgip6GZWxknu8iWthrQujBRDQQ,2014,78,0,0.5,1,0,1,120000000,paduaCryptoWall
1MEZHGGWWXt7Zf9EvczxtCBRkMyK3SH2BR,2014,122,32,0.043642415,20,0,1,125000000,paduaCryptoWall
1NyH1TpPv7iwjBbSQQXW8no18DTt54aL7D,2014,73,0,1,1,0,1,38502299,paduaCryptoWall
1DZE9VcR5GcsubweLBSKdw2EpaHnjDaduV,2014,76,2,1,2,0,2,1150000000,paduaCryptoWall
1Jf8jGtZT4Kok1J7W1SwWGNP7J2hraXGmL,2014,106,144,1.521404172,2124,1443,6,162306277,paduaCryptoWall
15s4VyuVEfZXhay2cGhVq8FxzGpDMpJdje,2014,67,4,0.25,1,0,2,1500000000,paduaCryptoWall
1Cc1sMo1wG7QU6QMbHXsEB6QBKTKXnnVtd,2015,263,0,1,2,0,2,303999475,paduaCryptoWall
1G1WJkRHY2KvsTUJBqa6HGksnxaF9qxmLE,2014,105,144,2.307955318,1317,0,2,362900000,paduaCryptoWall
17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,2014,199,140,3.186298544,1026,17,10,1404173415,paduaCryptoWall
13Kqgurx7eQg3G29NwV7ouJ8UHJRSUwwAe,2014,239,144,1.082973017,1831,1115,3,450000000,paduaCryptoWall
1BmRmtbTfutJyiBdxBKsGPzDMPzEoRTZCc,2014,121,22,2.515625,4,0,4,449310000,paduaCryptoWall
1KYyx2BnFaqfGs6dw78MirXFzhRhQbvtxP,2014,78,144,1.5772536,2114,1933,5,2359394102,paduaCryptoWall
1NFNZnvxwibBDDAvDHjZVZmx3EYdHMD6xj,2014,87,2,2,2,1,6,818821293,paduaCryptoWall
1Hqo6JamqH7DZ9ehDfQGu2ZpbrJr93Nh5r,2015,201,86,0.265938388,45,0,3,378000000,paduaCryptoWall
17TrnHHvZUHRWAqWmVWJEiraqouvuwzyGV,2014,81,94,4.42E-09,1,0,2,93860000,paduaCryptoWall
1CM8oH61MSzjSNVz1W7ozkS3U16WkPnRcL,2015,191,0,1,1,0,1,190000000,paduaCryptoWall
13phYeXWxPdBdwpkf55r7rWXPyZ7QjY71V,2014,185,0,1,1,0,1,688900000,paduaCryptoWall
1MQsZUfze978eEnNS2VJZRz7WtiLXyTagH,2015,177,4,0.125,1,0,2,208000000,paduaCryptoWall
1MrMMMYhUWoWrVRZEsrPejGVybUy6sPM6u,2014,70,0,1,1,0,1,184000000,paduaCryptoWall
1BPUkb4jgN8Yzjd6PTVUZRat3cTtkKB8si,2014,64,0,1,1,0,1,35000000,paduaCryptoWall
12UpMCb3XbT8wvHdompyN9hsEaL5Df8Svy,2015,306,144,1.627749639,3760,0,1,207340000,paduaCryptoWall
1EmLLj8peW292zR2VvumYPPa9wLcK4CPK1,2014,78,144,1.971000225,2114,2114,9,573020000,paduaCryptoWall
1BcMTiSN8gr1BG9TSjVvVpSYZeTuVn14bb,2014,188,0,1,1,0,1,111350000,paduaCryptoWall
18rPZRsWeJbJa5pqkL8X5xTJvvxyfhchiY,2014,65,16,1.516333333,28,0,2,145000000,paduaCryptoWall
19jFVCSRbhRPwqr4EnMQdLx2cHHra5htgr,2014,181,144,0.306692712,1069,0,2,169000000,paduaCryptoWall
1AD95kMJioEyeKFi2v49CEkEf4XwBt75qj,2014,95,50,1.24E-05,2,0,1,100000000,paduaCryptoWall
1GycUL4AWxy5RwSRhxmHmRTxfktYLAg8RV,2014,164,8,0.625,2,0,2,150000000,paduaCryptoWall
1JvxDDjuyHtzEQiUHD1bhGEUaxRNe2CafP,2014,151,28,0.000651042,16,0,1,47000000,paduaCryptoWall
1A5RNvqnjGZpZLSkMKYC7exF2cVVYf7GGT,2014,80,6,1,1,0,2,67000000,paduaCryptoWall
1Ascjt9LhMkSMksc1iEeTPAEQbKXF2VkmX,2015,172,2,0.25,1,0,1,208000000,paduaCryptoWall
1BDFCa9wiwwWNWk2XuUdd2vXq1yAp6Qu3P,2014,80,0,1,1,0,1,50000000,paduaCryptoWall
15v2zcSc86fHpv9yVgtmVrxmTrJjrXUy4t,2014,100,144,0.096074811,1500,0,2,57990000,paduaCryptoWall
1CCMyks7QACdhVKDZGV8CKjzN2qW7NAZop,2015,22,0,0.5,1,0,2,250000000,paduaCryptoWall
1MsCCDVYWK4ADGpSceLWi7g18pzByceDTR,2014,137,0,0.029411765,1,0,1,30322877,paduaCryptoWall
1E4heq1BbTpRzhAVuwthUtcSKCEmGUWSvX,2014,114,2,0.125,1,0,1,680000000,paduaCryptoWall
194gwCJv5LwvfJjgr9mPWweebQA4Lh6PkV,2015,98,16,0.58734809,7,0,1,202000000,paduaCryptoWall
18R1JX2pM4yS2baCERARHQEQg7uX1dezrp,2014,154,144,2.190282385,881,0,5,488000000,paduaCryptoWall
1JKSooHr4iqbP1E8V5MDxxcg5DPoYdHbx8,2015,30,144,0.307615464,1081,0,1,182050000,paduaCryptoWall
1BPUkb4jgN8Yzjd6PTVUZRat3cTtkKB8si,2014,70,0,1,1,0,1,71390000,paduaCryptoWall
16sc5WPoj9yE122owqQownvPDxFg9PVJxu,2014,86,144,0.144042392,2244,2230,2,8128680000,paduaCryptoWall
18u1ha6GQWDy9AtZ3LXzm3vtQ1u4TZm4Z3,2014,85,142,1.19E-07,2,0,2,387000000,paduaCryptoWall
12z5oVwVJ9SUAmETXRih5vdM5XzGqq8EyG,2014,90,0,0.022727273,1,0,2,34333065,paduaCryptoWall
1Q4FdD5h89WyBUniWYUpzDEriH8KkNhj28,2014,95,2,1,1,0,2,99711368,paduaCryptoWall
13Yi5TELsUp1jZRkC7paGJWDhL9JHSWaKY,2014,152,50,0.500289399,15,0,2,790000000,paduaCryptoWall
1NYEF9uww41LbPkjJnRseibow9QNgCsuRS,2014,147,0,0.5,1,0,1,200000000,paduaCryptoWall
19aX5fYWpeR1pA4CMWqFCE848BJqGdPb28,2015,251,144,0.231714445,1431,0,1,294000000,paduaCryptoWall
1GXXpLkGKv8d4XmD9zrWm8uvKKzVamSyYC,2014,89,144,0.768505062,445,0,1,809755503,paduaCryptoWall
1gGMvUcSMMmjXXhtVeXNmP4oHraWJuj8G,2014,75,0,1,1,0,1,80000000,paduaCryptoWall
1EefqecPLGVSMk1iqPyC5C3f7Bkt1j2tUu,2014,79,144,0.722472872,1880,5,4,78796673,paduaCryptoWall
15juvoqjNzHsdwVuNK8hRf333XCpBEhUX3,2015,192,0,0.5,1,0,1,182000000,paduaCryptoWall
15s4VyuVEfZXhay2cGhVq8FxzGpDMpJdje,2014,78,0,1,1,0,1,1100000000,paduaCryptoWall
1JbamxLDXC1C6FJLZbxJoUQR644ndacVZL,2015,279,4,0.09375,3,0,1,566000000,paduaCryptoWall
17AGazRCLStNguMDCxDoj7ZQHvaZBWTJZj,2014,138,2,4.25,5,0,5,437000000,paduaCryptoWall
1Mz146LE4jVPfsKirMPXUyGrtug4UEf92V,2014,67,4,0.5,1,0,2,30118522,paduaCryptoWall
16dN3XhaTejyZFy4hWompK2x8de2T46wA8,2014,163,4,1.5,2,0,2,406000000,paduaCryptoWall
1LV8hdp4rTfRESUT3FoZhgxnSW4xthqpS3,2014,108,8,0.5,1,0,2,109000000,paduaCryptoWall
1EYFWyPoE7QvWRQnwKgs3XfqtBeUw63TBn,2015,210,0,1,2,0,2,141505419,paduaCryptoWall
1GyBb5CwE1wBZadmyf1A7G19iKQGEcRZut,2015,297,2,0.019230769,3,0,1,192248000,paduaCryptoWall
19yqWit95eFGmUTYDLr3memcDoJiYgUppc,2014,167,144,0.726956179,1016,2,2,340969775,paduaCryptoWall
1Fp654HhJp71pCwis4MJJXDeBpzTSehYEW,2014,148,90,2.98E-08,2,0,2,1655000000,paduaCryptoWall
163jQ5CJ9BFEoZab27BuRPEzVBvTjnaPJ4,2014,76,28,0.0078125,1,0,1,43395411,paduaCryptoWall
17wyt3zjTiNDUWMpyLXV5HNTosN4QMXFtJ,2015,247,8,0.375,3,0,1,318000000,paduaCryptoWall
1EmGx3riin7x7wrtpdGdFE2rd4egJbzFcm,2015,186,4,0.375,2,0,2,200000000,paduaCryptoWall
1FKDntxe1Pk3Zk2rgcMGbMNXQLpXy2SLAG,2014,108,2,1,1,0,1,150753571,paduaCryptoWall
19vEDDxYtLSQhAxN5nkEMwet4tFsMsMLW8,2014,79,16,0.298611111,5,0,1,106058274,paduaCryptoWall
1M94oiRJMiCHQqMYDcStr41QHtcwQzRsnx,2014,86,18,0.031828704,2,0,4,205216400,paduaCryptoWall
1gGMvUcSMMmjXXhtVeXNmP4oHraWJuj8G,2014,174,0,1,1,0,1,57000000,paduaCryptoWall
1NsyVQP6aGHAJkzRKDU9EDEUV13nKTL2EL,2015,178,0,0.5,1,0,1,208000000,paduaCryptoWall
12hvB1mMgbcFpqgx2hr8pYHYB5KEsCwDh8,2015,237,144,0.580368344,818,0,2,256000000,paduaCryptoWall
12DXgDmA8Qt4jLtnPsvPBXMciZHhVaWNKa,2014,163,44,6.10E-05,1,0,1,236520359,paduaCryptoWall
1MsCsEPC43GC3j2GA96nV36NysKX747tE,2014,79,144,11.13057226,1927,1478,19,20050010000,paduaCryptoWall
1LtiNBCtBn41ZZ2Adpw7uem44hqa6SyaZx,2014,175,144,0.684851509,1469,0,1,1600000000,paduaCryptoWall
1NDUGMhmV6qZbci9zE2yLM3HfxZbWVq7nV,2014,90,0,0.5,1,0,2,72750000,paduaCryptoWall
1QF92GVhSYWMjmjxwfezKBzS3pay3Dibhz,2015,191,144,1.213929491,4819,2460,3,561900000,paduaCryptoWall
1EmLLj8peW292zR2VvumYPPa9wLcK4CPK1,2014,77,144,0.399950782,1227,1227,1,88000000,paduaCryptoWall
17AfJWkd1Xn63Zmmcoi6kPcFmxYXkgegyh,2014,85,4,0.001084599,1,0,2,56900000,paduaCryptoWall
1HH4LLf7TbrhmMK54YZAhnb7a2tWFyWvH2,2014,84,4,0.25,1,0,2,108390665,paduaCryptoWall
1MFaaMGNrRUzYoa9zZtLx65easzniZYXHW,2014,69,6,1,1,0,1,47000000,paduaCryptoWall
15iLTr4vUsT5haUKCJncsSgdfyDSEe6FK2,2014,67,0,1,1,0,1,67833967,paduaCryptoWall
1EJwKo7QMtiohoDd8BxSRTxDkMF3CxuhZb,2014,177,4,0.5,1,0,1,50000000,paduaCryptoWall
1AKjYMxo2hJCzkhunTuT986aTLHP2PSEfK,2015,265,8,0.125,1,0,1,313000000,paduaCryptoWall
12MthFGsBtMvX9VqCdBkxTnDSqGFGLkg8J,2015,188,8,0.375,2,0,1,266000000,paduaCryptoWall
1LtiNBCtBn41ZZ2Adpw7uem44hqa6SyaZx,2014,67,144,0.010120451,1286,0,1,1200000000,paduaCryptoWall
1MPZorMbdqFZ92ZaS12affBHatXQ6ASyw2,2015,260,40,0.00012207,1,0,1,313000000,paduaCryptoWall
13BeAzA4mhwDYJEwhqNd2LsUnuhuVqKvw8,2014,242,0,1,1,0,2,100000000,paduaCryptoWall
13PMmEtD2VbZTatzigHXy31YYHUcHVKYC5,2014,79,144,0.17662759,1916,1741,1,600000000,paduaCryptoWall
12kHnJY46JpSWGhA5zpBo7zPXkz5T71BZr,2015,247,144,0.546495837,3189,2775,2,545101589,paduaCryptoWall
1Fp654HhJp71pCwis4MJJXDeBpzTSehYEW,2014,143,66,0.00390625,1,1,6,3169000000,paduaCryptoWall
1Cc1AttnWEnsfqrCBY9KY8wPXkb2eLCNz8,2014,145,144,1.591290504,1238,1235,4,1999277500,paduaCryptoWall
12UpMCb3XbT8wvHdompyN9hsEaL5Df8Svy,2015,251,8,0.085933957,3,2,1,294000000,paduaCryptoWall
1LJYvsZmTgDXBaXbnusQP1bW7FcUWxdhUX,2014,115,0,0.5,1,0,2,399950000,paduaCryptoWall
14ySXHEQUG6549U5ma8nwDSfbERDv1aca8,2014,113,0,1,1,0,1,4966300000,paduaCryptoWall
1B78h2x2ekQcs2fGK6jrwZdDvaDJxrCSge,2015,169,8,0.7,3,0,2,412000000,paduaCryptoWall
1EYFWyPoE7QvWRQnwKgs3XfqtBeUw63TBn,2015,184,0,0.5,1,0,1,75990000,paduaCryptoWall
19Kgcn7UScRFVPXPDERmXCsdQ8rkPLMXGz,2015,161,12,0.046875,3,3,1,222000000,paduaCryptoWall
1GchdSyPAaLWdC2LYZtR5RD6aueqrCqAKT,2014,158,144,0.244823026,606,0,1,94010328,paduaCryptoWall
12kHnJY46JpSWGhA5zpBo7zPXkz5T71BZr,2015,252,144,0.576272398,1050,0,2,582209003,paduaCryptoWall
1Prz2AM21sHNnNbeUnABTzaEqK7mTpg1ax,2014,192,8,0.047619048,2,0,1,100000000,paduaCryptoWall
1Q19fZEqTmUs4U37Ng2hVx4Xx2ZN7b4ZD9,2014,70,142,3.70E-07,1044,0,1,94603000,paduaCryptoWall
15RX5SKQAvCnpLZpW4wd93NfEgKw1Dmudp,2015,262,6,0.083333333,1,0,1,308000000,paduaCryptoWall
1CLdLtPUF14VHJSs28d29DQWPFWkjfd92w,2014,68,144,4.0543646,915,895,3,3880000000,paduaCryptoWall
1GycUL4AWxy5RwSRhxmHmRTxfktYLAg8RV,2014,77,22,0.027650345,2,1,5,572170000,paduaCryptoWall
194gwCJv5LwvfJjgr9mPWweebQA4Lh6PkV,2015,251,18,1.6,5,0,1,294000000,paduaCryptoWall
1AcYUk1hQziQwMJDGHEMaRTAjjpqGCS9c,2014,80,10,0.025,1,0,1,74000000,paduaCryptoWall
15du1eqzdfpkRQ669vAFWi73GRPiCxm4Gc,2014,165,0,1,1,0,1,36900000,paduaCryptoWall
1KyWVek26VQjR1yTG6cb2Agi7eEoK8Wg3g,2015,176,6,0.1,1,0,1,208000000,paduaCryptoWall
1KDVsARG17jA6bfy6UPVJo6pcmDPCM7C3s,2015,250,2,0.5,1,0,1,222000000,paduaCryptoWall
19NVagqZDFfxjzsq4mgJ38GZYbU5zByrjo,2014,194,0,0.5,1,0,1,100000000,paduaCryptoWall
1ANPKF5wbMqrc79hmszmkUqxQXM99ARqqV,2014,83,22,0.508300781,3,0,4,204123460,paduaCryptoWall
1EzxgmkseXmGoEKFLxMhJHtH4UWfLGJ7WX,2015,201,110,1.000000002,2,0,3,374000000,paduaCryptoWall
1B729nahidwbAKxkZR81poMJ7PWr6ZEhf5,2014,111,20,0.25,1,0,1,46986421,paduaCryptoWall
19vEDDxYtLSQhAxN5nkEMwet4tFsMsMLW8,2014,71,144,0.345117715,1343,0,1,337697336,paduaCryptoWall
1BXC318PcHbKgUDikDbKhtSRJD5y95WNVn,2015,171,144,0.314589712,1183,0,1,170000000,paduaCryptoWall
1C8tRUE9FjeWrMyoFzJnujppMJNufdA1rZ,2014,78,0,1,1,0,1,35524299,paduaCryptoWall
194oG4RNkD1Yt5mDvBLUpies9eeRrzMojY,2014,79,0,0.5,1,0,1,1013849800,paduaCryptoWall
1MSiPjz1vMDaPY4y5Uw3T2cfuZcxekBdUe,2014,189,0,1,1,0,1,193000000,paduaCryptoWall
1GchdSyPAaLWdC2LYZtR5RD6aueqrCqAKT,2014,135,0,0.5,1,0,1,100000000,paduaCryptoWall
1BRUrSGtwuGooe7PGTiXeMozjNkgA3xpYX,2015,176,0,0.5,1,0,1,417000000,paduaCryptoWall
1DF9oL4NodeXrmaXAoe1MRGDqJRCCy3i1j,2014,80,144,0.148020833,1793,0,2,78469577,paduaCryptoWall
1Jf8jGtZT4Kok1J7W1SwWGNP7J2hraXGmL,2014,161,48,0.000488281,1,0,1,40958282,paduaCryptoWall
1Ym1zJXPZ88MjUsT17ZRfr1TVfdkAagMn,2014,164,2,0.083333333,1,0,1,56775696,paduaCryptoWall
1MsCsEPC43GC3j2GA96nV36NysKX747tE,2014,135,144,0.01714834,824,0,3,4130000000,paduaCryptoWall
1BpZ5KaABZv2U86Rrj3aP35zCVbE3Us5q8,2014,170,0,3,3,0,3,460150000,paduaCryptoWall
17P7qbdnLkEunCRpCfLbzPtms39JvXXjdZ,2014,166,144,1.403683508,322,318,6,1163267500,paduaCryptoWall
1LPAUi1LWzCsRLkGFWFdN5sENs1LufBfNp,2014,150,0,1,1,0,1,93120254,paduaCryptoWall
1PLkXZZ4htatLnCp1pv4dkXTRFnBWirR6g,2014,68,144,1.145833333,929,1,2,118248115,paduaCryptoWall
1FMxx9VWRpfdwevADmjjjubx53yT9ToyYi,2014,187,54,0.007812504,2,0,2,2100000000,paduaCryptoWall
1AhhUCUprhStdmXHSV4CJpbvCbD6ehKkzy,2014,113,0,1,1,0,1,40165425,paduaCryptoWall
1FQAtBKUnMWE86SpuAcyxU6tuKYqL2uK8i,2017,74,6,0.001736111,1,0,2,80000000,princetonCerber
1C6SifVSuNKvAubZ7MLpaLyLwkjRweaEXo,2017,109,10,0.0015625,1,0,2,80000000,princetonCerber
18WddooYMQaVKFc2CrcdndRHZS8BEzBEFe,2017,124,144,0.000949549,5646,0,2,60000000,princetonCerber
12nGoL2Wep1tjsepR8VCYgBJLVZYhZ2UGc,2017,26,0,1,1,0,2,67750000,princetonCerber
1PRuWkL45393fRYgVtMkrEL7VUWqb8DF6G,2016,116,144,0.020676903,2986,0,2,125000000,princetonCerber
1Pp9pb7QnsmQpmYujje3VXYGQyFpntYWUL,2016,294,64,1.000061035,2,0,4,199847933,princetonCerber
1GuaN5C7S3FPxyDetabkAwWN2ESHCXGEZy,2016,152,2,1.5,2,0,2,265000000,princetonCerber
1EwP2GCRdMypftLuuqP6WMNHsRkd6nf4G1,2017,141,38,0.000244141,1,0,2,50000000,princetonCerber
1L8rcKo7HF7vT4kbkheJcxaNoV3Dyigc8Q,2016,309,42,7.63E-06,1,0,2,100000000,princetonCerber
1DGBYSnJXsJZve746SLFmcvyxSPUaJLS4o,2016,363,34,0.000488281,1,0,2,70000000,princetonCerber
1CC6cZa643NE4u6M7ugB3Zfm8DEAektW1x,2016,287,14,0.03125,1,0,2,100000000,princetonCerber
1AGku2X9UD2Y5E7E1wQcKfy5bcyPTPD43J,2016,323,20,0.0078125,1,0,2,100000000,princetonCerber
1KmXLShs5oHG2gvNjpBT9zhpTipcybtPVN,2016,97,10,0.125,5,0,2,125000000,princetonCerber
1LEeQu2eQQFuBZuq19fRoCwzorRnXSPZwd,2017,33,6,0.125,1,0,2,100000000,princetonCerber
1A4uEdfGKxHZp6aZPSFNNFx4Q1F9AAM3Su,2016,273,0,0.333333333,1,0,2,82880000,princetonCerber
18iuW8UzzFPo5AMKhtKp2VjHxTRX6b8EXa,2016,180,0,1,1,0,2,200100000,princetonCerber
19CV2HS2SVoihBFr8kDSoaEeuUzdavaanQ,2016,315,50,0.01574707,2,0,2,400000000,princetonCerber
13se9AvKJu91RKxEs8YcxLG2igtPhyLegu,2017,81,0,1,1,0,2,80000000,princetonCerber
185zNbpES8NSwmoBLsMsxBsBFVFu48ZptY,2016,306,70,0.000488281,1,0,2,100000000,princetonCerber
1NRRs9thjxhJ1S2vaskSLGSGwoQJY5Wz25,2017,18,144,0.584859494,3471,1,2,80000000,princetonCerber
1CspEr8bA1jgwCTPhYxNV98PcPwtJbssiA,2016,200,144,0.008363455,4256,0,2,71790000,princetonCerber
1DhYb9qk5Q3oF9vg3NWwyoFnzvY4k6iDeR,2016,354,0,1,1,0,2,80000000,princetonCerber
1Q3j317pad9QsvcR79JfbeAMvz6YG1Hp9P,2017,31,0,0.111111111,1,0,2,80000000,princetonCerber
16m1Ums19KNDjJjLX47QkNdVZjiiajXnQV,2016,120,0,0.333333333,1,0,2,145410000,princetonCerber
136R9YkrH7EcSpvCusosqGH8V5igJgGexq,2017,117,10,0.008928571,1,0,2,75000000,princetonCerber
1MMaQitYRBfPg5eYh2YKEnxyr9ATZRX49h,2016,289,0,0.5,1,0,2,80000000,princetonCerber
1A51kyCpDDaGBLqKVAhfhxGLnkgGfkNpoR,2016,249,0,1,1,0,2,82760000,princetonCerber
19PU3kmVLpHxskzGVCXSkamszerjoc2uwm,2016,148,0,1,1,0,2,140220000,princetonCerber
15MWy64RxjT9PCWi4ZNAHpyCUXVQbrT8nA,2016,210,144,0.000653205,4659,0,2,73990000,princetonCerber
1NmpL7Uya829hTYNsbUoViDC4h7VJVN2PH,2016,204,0,1,1,0,2,120000000,princetonCerber
1Go3sdgApdWyU9PJPFNbykGTtHGAkiMYat,2017,100,0,1,1,0,2,75000000,princetonCerber
1F9YK3YHSQCQsrRGzxGQ9p6tfrTupieWze,2017,67,144,0.000673815,1951,0,2,100000000,princetonCerber
13kWRJKDixWCsEXRChVqcXt4oiS8deevfc,2016,300,50,4.77E-07,1,0,2,100000000,princetonCerber
1Cnz6gmw92jtaFaq5Aaz7jk5ijBQrKppf9,2016,268,4,0.125,1,0,2,80000000,princetonCerber
1DCL53MZ3XLsc6moSzyccYjijV2DkV8Zy2,2016,182,0,1,1,0,2,102660000,princetonCerber
1NYVqdTSEjD25T8j9p5TdYs8PhN5UjpimD,2017,153,0,1,1,0,2,40000000,princetonCerber
1BRTH9GkGAFdtXvds7JRwF7SC4sE3YLcPY,2016,164,20,0.00390625,1,0,2,125000000,princetonCerber
1JLLTVVMEg6grVoK49tMKHhkuq4EsrTjFD,2017,39,18,0.03125,1,0,2,80000000,princetonCerber
13ESzmogeqbb3pLAuAfgZzxpxsMW6bGSRU,2017,112,0,1,1,0,2,80000000,princetonCerber
1CUT75MKmfAnT9ZMMBwWZNYjvyBGAZztKd,2017,66,46,1.53E-05,1,0,2,80000000,princetonCerber
16YZVaTDgQ6ofeZVJMazJbEuZEinm78bX,2017,170,0,1,1,0,2,40000000,princetonCerber
1EUK4ES8VCFiCgzNLFzenM8nFfDtCWTLmw,2017,37,82,0.25,1,0,1,100000000,princetonCerber
1EUAiypxnnBs7DBxu5n8ewrQJZdnakZUFE,2016,260,40,0.0625,1,0,2,164720000,princetonCerber
1LbJsYm4CF4c5Uv6v3kxLmq1rt9BQoXerU,2016,153,74,1.91E-06,1,0,2,102710000,princetonCerber
1FF1XPi1B3YkuqZ4TfMKqbDd62Ym9CEhTH,2016,282,0,0.333333333,1,0,2,80000000,princetonCerber
1DyLtP7TJN6cVULHMcSktSqPznaPyR4XUh,2016,302,40,1.53E-05,1,0,2,100000000,princetonCerber
